"__mclCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","COMMON","Degree","degree.layout","Eccentricity","gal1RGexp","gal1RGsig","gal4RGexp","gal4RGsig","gal80Rexp","gal80Rsig","isExcludedFromPaths","IsSingleNode","MCODE_Cluster","MCODE_Node_Status","MCODE_Score","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1","7.620967741935484","1.5998432806582215E-4","0.1312169312169312","0.3333333333333333","GAL80","4","4","16","-0.07","0.080275","-0.606","4.3863E-8","-1.167","8.1952E-17","false","false",,"Unclustered","2.0","YML051W","5.333333333333333","0","4","1","0.632168458781362","false","0","YML051W","26","0.5"
"2","14.44758064516129","0.0","0.06921574099916271","0.0","PCL5","1","1","25","-0.614","5.0065E-11","-0.67","4.2811E-6","-0.499","6.8054E-8","false","false",,"Unclustered","0.0","YHR071W","2.0","0","1","0","0.25291218637992835","false","0","YHR071W","0","0.0"
"2","13.451612903225806","0.00806451612903226","0.07434052757793765","0.0","PHO85","2","2","24","-0.106","0.012838","0.125","0.0056375","-0.139","0.019984","false","false",,"Unclustered","0.6666666666666666","YPL031C","1.5","0","2","0","0.30824372759856633","false","0","YPL031C","1970","0.5"
"1","9.254032258064516","0.0","0.10806100217864924","0.0","PHO84","1","1","19","0.283","0.0015163","-0.114","0.019412","0.692","6.9606E-7","false","false",,"Unclustered","0.0","YML123C","2.0","0","1","0","0.5414426523297491","false","0","YML123C","0","0.0"
"27","1.0","0.0","1.0","0.0","FTR1","1","1","1","0.647","6.6247E-9","-0.78","6.332E-5","0.868","5.9656E-7","false","false",,"Unclustered","0.0","YER145C","1.0","0","1","0","1.0","false","0","YER145C","0","0.0"
"27","1.0","0.0","1.0","0.0","FET3","1","1","1","0.449","3.6962E-8","-0.293","4.7738E-4","0.64","1.6005E-8","false","false",,"Unclustered","0.0","YMR058W","1.0","0","1","0","1.0","false","0","YMR058W","0","0.0"
"26","1.0","0.0","1.0","0.0","RPS22A","1","1","1","-0.444","1.0479E-5","-0.443","1.8121E-6","-0.184","0.0020712","false","false",,"Unclustered","0.0","YJL190C","1.0","0","1","0","1.0","false","0","YJL190C","0","0.0"
"26","1.0","0.0","1.0","0.0","NPI46","1","1","1","0.118","0.02495","-0.38","5.2953E-5","0.389","3.3233E-5","false","false",,"Unclustered","0.0","YML074C","1.0","0","1","0","1.0","false","0","YML074C","0","0.0"
"1","8.068548387096774","0.032830692880320644","0.12393803098450774","0.0","GDS1","2","2","19","-0.176","1.6613E-4","-0.044","0.45777","0.43","0.0062666","false","false",,"Unclustered","0.6666666666666666","YOR355W","3.0","0","2","0","0.6073028673835126","false","0","YOR355W","4248","0.5"
"1","9.237903225806452","0.0","0.10824967263203841","0.0","YPT1","1","1","18","0.075","0.056883","-0.033","0.44841","0.12","0.073548","false","false",,"Unclustered","0.0","YFL038C","6.0","0","1","0","0.5423387096774194","false","0","YFL038C","0","0.0"
"1","6.786290322580645","0.014105787230052609","0.1473559120617944","0.0","SUC2","2","2","15","-0.318","4.1442E-7","0.688","1.7862E-9","-1.131","1.7403E-20","false","false",,"Unclustered","0.6666666666666666","YIL162W","6.5","0","2","0","0.6785394265232976","false","0","YIL162W","2426","0.5"
"2","8.915322580645162","0.0","0.11216644052464947","0.0","REG2","1","1","19","0.432","6.914E-8","0.679","2.9767E-8","0.122","0.28411","false","false",,"Unclustered","0.0","YBR050C","6.0","0","1","0","0.5602598566308243","false","0","YBR050C","0","0.0"
"2","8.915322580645162","0.0","0.11216644052464947","0.0","GLC8","1","1","19","0.214","0.0015202","0.021","0.64469","0.349","6.5604E-6","false","false",,"Unclustered","0.0","YMR311C","6.0","0","1","0","0.5602598566308243","false","0","YMR311C","0","0.0"
"2","8.915322580645162","0.0","0.11216644052464947","0.0","YOR315W","1","1","19","0.066","0.13594","-0.462","4.7159E-6","-0.063","0.50938","false","false",,"Unclustered","0.0","YOR315W","6.0","0","1","0","0.5602598566308243","false","0","YOR315W","0","0.0"
"2","8.745967741935484","0.11450306908710985","0.11433840479483633","0.0","GAC1","3","3","19","-0.137","0.0010176","0.462","1.5883E-6","-0.187","0.0036854","false","false",,"Unclustered","0.5","YOR178C","4.666666666666667","0","3","0","0.569668458781362","false","0","YOR178C","22434","0.36666666666666664"
"2","7.919354838709677","0.19096904792999872","0.12627291242362526","0.0","GLC7","6","6","18","0.051","0.20733","-0.085","0.063996","-0.051","0.36616","false","false",,"Unclustered","0.2857142857142857","YER133W","2.5","0","6","0","0.6155913978494625","false","0","YER133W","38412","0.1875"
"25","1.0","0.0","1.0","0.0","SNF2","1","1","1","-0.119","0.0030289","-0.101","0.029664","-0.577","3.6284E-13","false","false",,"Unclustered","0.0","YOR290C","1.0","0","1","0","1.0","false","0","YOR290C","0","0.0"
"25","1.0","0.0","1.0","0.0","RSC8","1","1","1","0.297","1.5078E-6","-0.226","0.013849","0.35","0.0035541","false","false",,"Unclustered","0.0","YFR037C","1.0","0","1","0","1.0","false","0","YFR037C","0","0.0"
"1","8.258064516129032","0.00806451612903226","0.12109375","0.0","PHO4","2","2","18","0.121","0.099513","-0.336","6.9671E-4","0.348","0.020802","false","false",,"Unclustered","0.6666666666666666","YFR034C","1.5","0","2","0","0.5967741935483871","false","0","YFR034C","1048","0.5"
"1","6.629032258064516","0.0","0.15085158150851583","1.0","CLN3","2","2","15","-0.027","0.66515","-0.206","0.0017369","0.303","0.0010074","false","false","Cluster 2","Clustered","2.0","YAL040C","11.0","0","2","0","0.6872759856630825","false","0","YAL040C","0","0.55"
"19","1.5","0.0","0.6666666666666666","0.0","YPL222W","1","1","2","0.344","6.9654E-7","0.284","1.3673E-4","0.514","4.6216E-5","false","false",,"Unclustered","0.0","YPL222W","2.0","0","1","0","0.75","false","0","YPL222W","0","0.0"
"19","1.0","1.0","1.0","0.0","UFD1","2","2","1","0.017","0.696","-0.155","0.028001","0.364","0.0043651","false","false",,"Unclustered","0.6666666666666666","YGR048W","1.0","0","2","0","1.0","false","0","YGR048W","2","0.0"
"16","1.5","0.0","0.6666666666666666","0.0","YMR291W","1","1","2","-0.363","7.9783E-8","0.256","0.012617","-0.397","5.3037E-9","false","false",,"Unclustered","0.0","YMR291W","2.0","0","1","0","0.75","false","0","YMR291W","0","0.0"
"1","9.653225806451612","0.09214253162274579","0.10359231411862992","0.0","SEC9","5","5","19","0.236","2.9579E-5","-0.185","0.017416","0.302","4.4067E-4","false","false",,"Unclustered","0.3333333333333333","YGR009C","1.8","0","5","0","0.5192652329749105","false","0","YGR009C","10322","0.26666666666666666"
"1","10.649193548387096","0.0","0.09390382430897388","0.0","SSO2","1","1","20","-0.822","2.1741E-11","0.256","0.0021146","-0.825","1.0306E-16","false","false",,"Unclustered","0.0","YMR183C","5.0","0","1","0","0.4639336917562724","false","0","YMR183C","0","0.0"
"1","9.233870967741936","0.0","0.10829694323144104","1.0","YDR100W","2","2","18","-0.007","0.86711","0.275","1.3164E-5","-0.415","5.7948E-10","false","false","Cluster 6","Clustered","2.0","YDR100W","4.0","0","2","0","0.5425627240143369","false","0","YDR100W","0","0.6666666666666666"
"1","9.233870967741936","0.0","0.10829694323144104","1.0","YGL161C","2","2","18","-0.07","0.053915","0.172","8.9167E-4","-0.164","0.0065587","false","false","Cluster 6","Clustered","2.0","YGL161C","4.0","0","2","0","0.5425627240143369","false","0","YGL161C","0","0.6666666666666666"
"24","1.0","0.0","1.0","0.0","RPL5","1","1","1","-0.228","1.0523E-5","-0.149","0.0049489","-0.246","1.4759E-4","false","false",,"Unclustered","0.0","YPL131W","1.0","0","1","0","1.0","false","0","YPL131W","0","0.0"
"24","1.0","0.0","1.0","0.0","YDL063C","1","1","1","0.093","0.055312","-0.755","0.0023991","0.971","0.0013668","false","false",,"Unclustered","0.0","YDL063C","1.0","0","1","0","1.0","false","0","YDL063C","0","0.0"
"1","7.661290322580645","0.008186953114796919","0.13052631578947368","0.0","SKO1","2","2","16","0.095","0.024036","0.1","0.079913","-0.18","0.015501","false","false",,"Unclustered","0.6666666666666666","YNL167C","2.0","0","2","0","0.6299283154121864","false","0","YNL167C","1474","0.5"
"18","1.0","1.0","1.0","0.0","YHR115C","2","2","1","0.056","0.143","0.044","0.33678","0.138","0.079261","false","false",,"Unclustered","0.6666666666666666","YHR115C","1.0","0","2","0","1.0","false","0","YHR115C","2","0.0"
"18","1.5","0.0","0.6666666666666666","0.0","YEL041W","1","1","2","0.211","4.7824E-4","0.393","3.204E-7","-0.265","0.035715","false","false",,"Unclustered","0.0","YEL041W","2.0","0","1","0","0.75","false","0","YEL041W","0","0.0"
"23","1.0","0.0","1.0","0.0","YDL113C","1","1","1","0.189","9.9404E-5","0.011","0.8523","0.304","0.0063436","false","false",,"Unclustered","0.0","YDL113C","1.0","0","1","0","1.0","false","0","YDL113C","0","0.0"
"23","1.0","0.0","1.0","0.0","SNX4","1","1","1","0.195","1.3457E-4","-0.051","0.36812","0.376","9.7735E-4","false","false",,"Unclustered","0.0","YJL036W","1.0","0","1","0","1.0","false","0","YJL036W","0","0.0"
"5","1.25","0.8333333333333333","0.8","0.0","CMD1","3","3","2","-0.089","0.024989","0.074","0.13694","-0.163","0.0092082","false","false",,"Unclustered","0.5","YBR109C","1.3333333333333333","0","3","0","0.9166666666666666","false","0","YBR109C","10","0.3333333333333333"
"5","2.0","0.0","0.5","0.0","CMK2","1","1","3","-0.365","6.846E-7","-0.108","0.024371","-0.138","0.027128","false","false",,"Unclustered","0.0","YOL016C","3.0","0","1","0","0.6666666666666666","false","0","YOL016C","0","0.0"
"12","2.0","0.0","0.5","0.0","MET14","1","1","3","-0.152","0.0020562","-0.474","2.7503E-6","0.683","2.7054E-7","false","false",,"Unclustered","0.0","YKL001C","2.0","0","1","0","0.5","false","0","YKL001C","0","0.0"
"12","1.3333333333333333","0.6666666666666666","0.75","0.0","YNL311C","2","2","2","-0.055","0.3444","-0.388","0.0089606","-0.169","0.12031","false","false",,"Unclustered","0.6666666666666666","YNL311C","1.5","0","2","0","0.8333333333333334","false","0","YNL311C","4","0.5"
"1","7.092741935483871","0.07052717862434464","0.14098919840818647","0.0","BUD6","2","2","16","0.071","0.18355","-0.201","0.0039398","0.21","0.072655","false","false",,"Unclustered","0.6666666666666666","YLR319C","5.5","0","2","0","0.6615143369175627","false","0","YLR319C","6196","0.5"
"1","8.818548387096774","0.0","0.1133973479652492","0.0","FCY1","1","1","17","-0.07","0.066907","-0.145","0.006637","-0.071","0.26496","false","false",,"Unclustered","0.0","YPR062W","5.0","0","1","0","0.5656362007168458","false","0","YPR062W","0","0.0"
"1","8.794354838709678","0.024013974141308608","0.11370930765703804","0.0","CAR1","3","3","17","0.186","7.2553E-4","-0.26","1.8582E-4","0.957","5.2368E-11","false","false",,"Unclustered","0.5","YPL111W","3.0","0","3","0","0.5669802867383512","false","0","YPL111W","4114","0.4"
"1","8.818548387096774","0.0","0.1133973479652492","0.0","PHO13","1","1","17","-0.223","2.9509E-4","-0.311","5.3874E-5","-0.258","8.095E-4","false","false",,"Unclustered","0.0","YDL236W","5.0","0","1","0","0.5656362007168458","false","0","YDL236W","0","0.0"
"1","7.82258064516129","0.05593285681277063","0.12783505154639177","0.0","SRP1","5","5","16","0.082","0.045195","0.014","0.79134","-0.573","1.4096E-8","false","false",,"Unclustered","0.3333333333333333","YNL189W","1.8","0","5","0","0.6209677419354839","false","0","YNL189W","9016","0.2"
"1","7.826612903225806","0.0","0.12776919113858837","0.0","AST1","1","1","17","-0.272","1.9402E-6","-0.487","7.0045E-6","-0.026","0.87354","false","false",,"Unclustered","0.0","YBL069W","2.0","0","1","0","0.6207437275985663","false","0","YBL069W","0","0.0"
"2","9.67741935483871","0.06332440903748204","0.10333333333333333","0.0","HSF1","5","5","20","0.104","0.034847","-0.084","0.42981","0.543","6.2254E-4","false","false",,"Unclustered","0.3333333333333333","YGL073W","2.0","0","5","0","0.517921146953405","false","0","YGL073W","9976","0.25"
"2","10.673387096774194","0.0","0.09369097091046467","0.0","HSP26","1","1","21","-1.232","1.3135E-6","0.895","2.3868E-5","-0.447","3.3493E-11","false","false",,"Unclustered","0.0","YBR072W","5.0","0","1","0","0.462589605734767","false","0","YBR072W","0","0.0"
"1","8.120967741935484","0.00806451612903226","0.12313803376365441","0.0","SFH1","2","2","18","0.252","2.6832E-5","-0.352","5.2576E-4","0.427","0.0047054","false","false",,"Unclustered","0.6666666666666666","YLR321C","4.0","0","2","0","0.6043906810035842","false","0","YLR321C","1032","0.5"
"1","8.415322580645162","0.07083561164794024","0.11883085769046477","0.0","TAH18","3","3","20","0.113","0.12893","-0.191","0.54556","0.289","0.063048","false","false",,"Unclustered","0.5","YPR048W","2.6666666666666665","0","3","0","0.5880376344086021","false","0","YPR048W","19552","0.3333333333333333"
"1","7.870967741935484","0.19692135494995616","0.12704918032786885","0.0","GCR2","3","3","19","0.121","0.005054","-0.162","0.0077746","0.433","5.6535E-5","false","false",,"Unclustered","0.5","YNL199C","5.0","0","3","0","0.6182795698924731","false","0","YNL199C","89866","0.3333333333333333"
"1","7.491935483870968","0.18002253938652","0.13347685683530677","0.0","GCR1","7","7","18","-0.373","2.4947E-7","-0.207","0.046834","-0.53","5.2661E-6","false","false",,"Unclustered","0.25","YPL075W","2.4285714285714284","0","7","0","0.639336917562724","false","0","YPL075W","90670","0.2857142857142857"
"8","2.0","0.0","0.5","0.0","OYE2","1","1","3","-0.565","2.6358E-8","0.078","0.098356","-0.671","3.6995E-11","false","false",,"Unclustered","0.0","YHR179W","3.0","0","1","0","0.6666666666666666","false","0","YHR179W","0","0.0"
"8","2.0","0.0","0.5","0.0","GLK1","1","1","3","-0.146","0.0093643","0.542","1.0508E-6","-0.221","2.0566E-4","false","false",,"Unclustered","0.0","YCL040W","3.0","0","1","0","0.6666666666666666","false","0","YCL040W","0","0.0"
"8","1.25","0.8333333333333333","0.8","0.0","ACT1","3","3","2","-0.16","3.2175E-4","0.192","1.31E-4","-0.527","6.0582E-12","false","false",,"Unclustered","0.5","YFL039C","1.3333333333333333","0","3","0","0.9166666666666666","false","0","YFL039C","10","0.3333333333333333"
"8","2.25","0.0","0.4444444444444444","0.0","RPP1B","1","1","3","-0.3","1.0483E-5","-0.123","0.01128","-0.24","2.1405E-5","false","false",,"Unclustered","0.0","YDL130W","2.0","0","1","0","0.5833333333333334","false","0","YDL130W","0","0.0"
"8","1.5","0.5","0.6666666666666666","0.0","RPP2B","2","2","2","-0.218","1.427E-5","-0.058","0.18479","-0.314","1.4245E-7","false","false",,"Unclustered","0.6666666666666666","YDR382W","2.0","0","2","0","0.8333333333333334","false","0","YDR382W","6","0.5"
"1","9.758064516129032","0.0","0.1024793388429752","0.0","TOR1","1","1","18","-0.028","0.47775","0.326","2.5298E-5","0.111","0.1951","false","false",,"Unclustered","0.0","YJR066W","2.0","0","1","0","0.5134408602150538","false","0","YJR066W","0","0.0"
"1","6.463709677419355","0.0535743871368138","0.15470991890205862","0.3333333333333333","","3","3","15",,,,,,,"false","false",,"Unclustered","2.0","?","8.0","0","3","0","0.6964605734767024","false","0","?","7092","0.40350877192982454"
"7","2.5","0.0","0.4","0.0","YKL204W","1","1","4","0.253","6.4944E-6","-0.002","0.9794","0.16","0.091109","false","false",,"Unclustered","0.0","YKL204W","2.0","0","1","0","0.25","false","0","YKL204W","0","0.0"
"7","1.75","0.5","0.5714285714285714","0.0","YCK2","2","2","3","-0.013","0.76333","-0.066","0.21924","-0.438","2.3558E-7","false","false",,"Unclustered","0.6666666666666666","YNL154C","1.5","0","2","0","0.625","false","0","YNL154C","6","0.5"
"1","8.887096774193548","0.025449187763899796","0.11252268602540835","0.0","YNL047C","2","2","18","0.14","0.0026155","-0.078","0.19124","0.029","0.7773","false","false",,"Unclustered","0.6666666666666666","YNL047C","2.5","0","2","0","0.5618279569892474","false","0","YNL047C","6152","0.5"
"7","2.5","0.0","0.4","0.0","YNL116W","1","1","4","0.165","2.6759E-4","0.027","0.63152","0.358","2.7658E-4","false","false",,"Unclustered","0.0","YNL116W","2.0","0","1","0","0.25","false","0","YNL116W","0","0.0"
"7","1.75","0.5","0.5714285714285714","0.0","YCK1","2","2","3","0.082","0.037285","-0.049","0.23999","0.119","0.037227","false","false",,"Unclustered","0.6666666666666666","YHR135C","1.5","0","2","0","0.625","false","0","YHR135C","6","0.5"
"1","11.173387096774194","0.05441933833438333","0.08949837603753158","0.0","TEM1","4","4","22","-0.218","0.37089","-0.069","0.45319","-0.0","0.999999","false","false",,"Unclustered","0.4","YML064C","1.75","0","4","0","0.43481182795698925","false","0","YML064C","9690","0.25"
"1","6.810483870967742","0.03966958338774978","0.14683244523386618","0.0","MUD2","2","2","15","0.002","0.96433","-0.294","2.8457E-4","0.608","3.4465E-4","false","false",,"Unclustered","0.6666666666666666","YKL074C","7.0","0","2","0","0.6771953405017921","false","0","YKL074C","5180","0.5"
"22","1.0","0.0","1.0","0.0","RPP0","1","1","1","-0.259","4.9964E-6","-0.148","0.0063648","-0.361","2.0593E-7","false","false",,"Unclustered","0.0","YLR340W","1.0","0","1","0","1.0","false","0","YLR340W","0","0.0"
"22","1.0","0.0","1.0","0.0","RPP1A","1","1","1","-0.429","1.705E-5","-0.094","0.048133","-0.278","5.9631E-6","false","false",,"Unclustered","0.0","YDL081C","1.0","0","1","0","1.0","false","0","YDL081C","0","0.0"
"2","11.637096774193548","0.008080841060467546","0.08593208593208594","0.0","CUP2","3","3","22","-0.073","0.33486","0.243","0.0012181","0.147","0.032147","false","false",,"Unclustered","0.5","YGL166W","1.6666666666666667","0","3","0","0.4090501792114696","false","0","YGL166W","2010","0.6666666666666666"
"2","12.633064516129032","0.0","0.07915735716565592","0.0","TPO1","1","1","23","-0.189","1.7163E-4","-0.101","0.27319","-0.24","0.0047822","false","false",,"Unclustered","0.0","YLL028W","3.0","0","1","0","0.35371863799283154","false","0","YLL028W","0","0.0"
"1","10.818548387096774","0.06016548914060989","0.09243384271338055","0.0","HMO1","3","3","21","-0.314","5.1646E-8","-0.083","0.10372","-0.356","3.4721E-8","false","false",,"Unclustered","0.5","YDR174W","2.6666666666666665","0","3","0","0.4545250896057348","false","0","YDR174W","8006","0.3333333333333333"
"1","10.310483870967742","0.05928044464351106","0.09698865858427845","0.0","MSN5","2","2","20","0.028","0.8595","0.189","0.071598","0.272","0.2334","false","false",,"Unclustered","0.6666666666666666","YDR335W","4.0","0","2","0","0.48275089605734767","false","0","YDR335W","7266","0.5"
"17","1.5","0.0","0.6666666666666666","0.0","FRE1","1","1","2","0.518","4.6835E-9","-0.279","0.0018109","0.282","0.039051","false","false",,"Unclustered","0.0","YLR214W","2.0","0","1","0","0.75","false","0","YLR214W","0","0.0"
"17","1.0","1.0","1.0","0.0","MAC1","2","2","1","0.022","0.6115","-0.032","0.59236","0.066","0.54119","false","false",,"Unclustered","0.6666666666666666","YMR021C","1.0","0","2","0","1.0","false","0","YMR021C","2","0.0"
"1","6.754032258064516","0.0184850188555948","0.1480597014925373","0.0","FBP1","2","2","15","0.873","2.1938E-10","1.067","5.8901E-11","0.371","0.0037868","false","false",,"Unclustered","0.6666666666666666","YLR377C","7.5","0","2","0","0.680331541218638","false","0","YLR377C","3426","0.5"
"1","7.556451612903226","0.04069206825997998","0.13233724653148346","0.0","ICL1","2","2","16","0.65","1.8931E-10","0.591","4.8501E-9","1.147","3.4625E-8","false","false",,"Unclustered","0.6666666666666666","YER065C","4.5","0","2","0","0.635752688172043","false","0","YER065C","4226","0.5"
"1","6.681451612903226","0.057783622661348955","0.1496680748340374","0.0","SIP4","4","4","15","0.037","0.72688","0.169","0.55601","0.442","0.033306","false","false",,"Unclustered","0.4","YJL089W","1.75","0","4","0","0.6843637992831542","false","0","YJL089W","7016","0.25"
"1","7.020161290322581","0.03824805858892316","0.1424468696151637","0.0","SLT2","4","4","14","-0.227","1.349E-4","-0.24","2.7258E-4","0.21","0.0033506","false","false",,"Unclustered","0.4","YHR030C","2.0","0","4","0","0.6655465949820789","false","0","YHR030C","3506","0.25"
"1","8.008064516129032","0.00806451612903226","0.12487411883182277","0.0","RLM1","2","2","15","-0.06","0.14513","-0.037","0.47601","0.209","0.0026491","false","false",,"Unclustered","0.6666666666666666","YPL089C","2.5","0","2","0","0.610663082437276","false","0","YPL089C","746","0.5"
"16","1.5","0.0","0.6666666666666666","0.0","SIP2","1","1","2","0.354","1.7995E-6","0.406","1.1069E-6","0.139","0.097498","false","false",,"Unclustered","0.0","YGL208W","2.0","0","1","0","0.75","false","0","YGL208W","0","0.0"
"16","1.0","1.0","1.0","0.0","SNF4","2","2","1","-0.111","0.0058541","0.112","0.011234","-0.221","0.0027535","false","false",,"Unclustered","0.6666666666666666","YGL115W","1.0","0","2","0","1.0","false","0","YGL115W","2","0.0"
"2","11.64516129032258","0.00806451612903226","0.08587257617728532","0.0","CDC25","2","2","22","0.015","0.67137","-0.037","0.41028","-0.071","0.25519","false","false",,"Unclustered","0.6666666666666666","YLR310C","1.5","0","2","0","0.40860215053763443","false","0","YLR310C","1010","0.5"
"2","12.641129032258064","0.0","0.07910685805422647","0.0","RAS2","1","1","23","0.05","0.20515","0.062","0.23242","0.293","1.0426E-4","false","false",,"Unclustered","0.0","YNL098C","2.0","0","1","0","0.35327060931899645","false","0","YNL098C","0","0.0"
"1","11.338709677419354","0.0","0.08819345661450925","0.0","UGA1","1","1","23","-0.163","0.0086582","0.234","0.0011998","-0.258","6.2171E-5","false","false",,"Unclustered","0.0","YGR019W","3.0","0","1","0","0.4256272401433692","false","0","YGR019W","0","0.0"
"1","11.338709677419354","0.0","0.08819345661450925","0.0","GLN1","1","1","23","-0.197","2.3885E-5","-1.06","2.9298E-9","-0.172","0.036009","false","false",,"Unclustered","0.0","YPR035W","3.0","0","1","0","0.4256272401433692","false","0","YPR035W","0","0.0"
"1","10.34274193548387","0.016096382395193943","0.09668615984405458","0.0","GLN3","3","3","22","0.098","0.38375","-0.513","0.010321","0.537","0.0018683","false","false",,"Unclustered","0.5","YER040W","1.6666666666666667","0","3","0","0.4809587813620072","false","0","YER040W","5118","0.3333333333333333"
"1","6.830645161290323","0.00806451612903226","0.14639905548996457","0.0","PMA1","2","2","16","-0.352","1.0007E-5","-0.282","7.1366E-4","-0.573","1.2622E-6","false","false",,"Unclustered","0.6666666666666666","YGL008C","9.5","0","2","0","0.6760752688172043","false","0","YGL008C","1032","0.5"
"1","8.241935483870968","0.13339563335971863","0.12133072407045009","0.06666666666666667","PEP12","6","6","17","0.071","0.092135","0.037","0.43055","0.491","1.6313E-6","false","false","Cluster 6","Seed","2.0","YOR036W","2.0","0","6","0","0.5976702508960573","false","0","YOR036W","13532","0.2222222222222222"
"1","9.22983870967742","0.00806451612903226","0.10834425513324596","0.0","PEP7","2","2","18","0.164","0.10243","0.0","0.999999","0.052","0.69287","false","false",,"Unclustered","0.6666666666666666","YDR323C","3.5","0","2","0","0.5427867383512545","false","0","YDR323C","618","0.5"
"1","10.080645161290322","1.6324931435287973E-5","0.09920000000000001","0.0","PDR3","2","2","20","-0.0","0.64313","0.0","0.999999","0.0","0.999999","false","false",,"Unclustered","0.6666666666666666","YBL005W","2.0","0","2","0","0.4955197132616488","false","0","YBL005W","2","1.0"
"1","6.782258064516129","0.00806451612903226","0.14744351961950058","0.3333333333333333","CDC28","3","3","16","-0.016","0.7432","-0.087","0.32105","-0.405","0.026081","false","false","Cluster 2","Clustered","2.0","YBR160W","7.333333333333333","0","3","0","0.6787634408602151","false","0","YBR160W","1030","0.3684210526315789"
"1","7.778225806451613","0.0","0.128564022809746","0.0","HSL1","1","1","17","-0.01","0.96433","0.78","1.6928E-9","0.439","0.0030233","false","false",,"Unclustered","0.0","YKL101W","3.0","0","1","0","0.6234318996415771","false","0","YKL101W","0","0.0"
"1","9.09274193548387","0.004015933133080842","0.10997782705099779","0.0","HXT11","2","2","19","0.298","8.1828E-6","0.462","5.1939E-5","0.105","0.28091","false","false",,"Unclustered","0.6666666666666666","YOL156W","2.5","0","2","0","0.5504032258064516","false","0","YOL156W","1028","0.75"
"1","9.09274193548387","0.004015933133080842","0.10997782705099779","0.0","HXT9","2","2","19","0.298","5.6008E-6","0.592","1.6899E-9","-0.162","0.097946","false","false",,"Unclustered","0.6666666666666666","YJL219W","2.5","0","2","0","0.5504032258064516","false","0","YJL219W","1028","0.75"
"1","7.326612903225806","0.013340578493379851","0.1364887176664832","0.0","SPA2","2","2","15","-0.155","3.4013E-4","0.05","0.23036","-0.036","0.62229","false","false",,"Unclustered","0.6666666666666666","YLL021W","6.5","0","2","0","0.6485215053763441","false","0","YLL021W","1028","0.5"
"1","12.576612903225806","0.0","0.07951266431548573","0.0","PFK27","1","1","25","-0.646","1.9054E-8","-0.086","0.39614","-0.472","0.0081753","false","false",,"Unclustered","0.0","YOL136C","2.0","0","1","0","0.35685483870967744","false","0","YOL136C","0","0.0"
"1","11.580645161290322","0.00806451612903226","0.08635097493036212","0.0","PRP21","2","2","24","0.083","0.13783","-0.46","6.541E-4","0.401","0.0046881","false","false",,"Unclustered","0.6666666666666666","YJL203W","2.0","0","2","0","0.4121863799283154","false","0","YJL203W","2604","0.5"
"1","9.09274193548387","0.004015933133080842","0.10997782705099779","0.0","AUT1","2","2","19","0.078","0.061024","0.196","3.1083E-4","0.161","0.10191","false","false",,"Unclustered","0.6666666666666666","YNR007C","2.5","0","2","0","0.5504032258064516","false","0","YNR007C","1028","0.75"
"1","6.82258064516129","2.448739715293196E-5","0.14657210401891255","0.6666666666666666","STE2","3","3","16","-0.653","1.3644E-10","-0.396","4.1738E-6","-0.74","2.884E-14","false","false",,"Unclustered","1.6666666666666667","YFL026W","9.333333333333334","0","3","0","0.6765232974910395","false","0","YFL026W","6","0.49122807017543857"
"1","6.354838709677419","0.15125755355610407","0.15736040609137056","0.16666666666666666","FAR1","4","4","14","-0.158","5.9763E-4","-0.803","4.7408E-8","0.972","6.3708E-7","false","false","Cluster 2","Clustered","2.0","YJL157C","6.0","0","4","0","0.7025089605734767","false","0","YJL157C","15458","0.275"
"1","6.82258064516129","2.448739715293196E-5","0.14657210401891255","0.6666666666666666","MFA2","3","3","16","-0.764","3.148E-11","-0.098","0.05338","-1.237","1.1916E-10","false","false",,"Unclustered","1.6666666666666667","YNL145W","9.333333333333334","0","3","0","0.6765232974910395","false","0","YNL145W","6","0.49122807017543857"
